id,defects
101907,0.067841806
101908,0.048685472
101909,0.11433823
101910,0.198306
101911,0.18590613
101912,0.052662782
101913,0.05022882
101914,0.08361726
101915,0.05551764
101916,0.7365652
101917,0.062782936
101918,0.13792437
101919,0.09844928
101920,0.05693341
101921,0.07448216
101922,0.20495006
101923,0.20127435
101924,0.21605094
101925,0.095542096
101926,0.5553546
101927,0.17150956
101928,0.11354239
101929,0.19681866
101930,0.10051681
101931,0.32794666
101932,0.07501499
101933,0.6628642
101934,0.1318073
101935,0.1151432
101936,0.10634597
101937,0.7449222
101938,0.5427705
101939,0.21168984
101940,0.24115501
101941,0.05209696
101942,0.09643059
101943,0.26659793
101944,0.17248046
101945,0.088893965
101946,0.053940654
101947,0.13901041
101948,0.15613225
101949,0.13138472
101950,0.6741971
101951,0.77524483
101952,0.109516874
101953,0.19584653
101954,0.090911694
101955,0.68198985
101956,0.33686823
101957,0.072001904
101958,0.607826
101959,0.23673072
101960,0.6048562
101961,0.30466712
101962,0.54283774
101963,0.2575551
101964,0.15266506
101965,0.24538873
101966,0.26191688
101967,0.17582618
101968,0.052321684
101969,0.48852366
101970,0.7666716
101971,0.09243679
101972,0.20617822
101973,0.18166918
101974,0.2829257
101975,0.128937
101976,0.09254718
101977,0.11699273
101978,0.10953795
101979,0.14105912
101980,0.21390282
101981,0.06419181
101982,0.050262146
101983,0.22137229
101984,0.09829785
101985,0.1920247
101986,0.09372356
101987,0.21975005
101988,0.62789065
101989,0.07706181
101990,0.34269065
101991,0.3626489
101992,0.06530627
101993,0.34410888
101994,0.15608174
101995,0.10354819
101996,0.3445823
101997,0.21386187
101998,0.10194888
101999,0.110907026
102000,0.23441148
102001,0.3933798
102002,0.6742187
102003,0.13687427
102004,0.10642216
102005,0.3244927
102006,0.14573489
102007,0.6692318
102008,0.060224652
102009,0.19825572
102010,0.05238508
102011,0.32786617
102012,0.15993863
102013,0.07384553
102014,0.09279318
102015,0.32084087
102016,0.1303307
102017,0.123660006
102018,0.7546323
102019,0.055817686
102020,0.77101564
102021,0.55526453
102022,0.10576144
102023,0.21050104
102024,0.09559378
102025,0.12823951
102026,0.13215809
102027,0.05198382
102028,0.050143592
102029,0.052856423
102030,0.26846513
102031,0.10606571
102032,0.05765908
102033,0.12193535
102034,0.16381843
102035,0.08878277
102036,0.2603115
102037,0.28348884
102038,0.506428
102039,0.085095815
102040,0.44575134
102041,0.41128942
102042,0.13409351
102043,0.070758805
102044,0.348672
102045,0.37069684
102046,0.19014314
102047,0.5243661
102048,0.18569621
102049,0.08372869
102050,0.41109616
102051,0.24115501
102052,0.06355359
102053,0.35550818
102054,0.07469179
102055,0.28643483
102056,0.10260947
102057,0.049891382
102058,0.073336475
102059,0.24990247
102060,0.44238964
102061,0.33419675
102062,0.11310796
102063,0.2072801
102064,0.692598
102065,0.05954531
102066,0.05070027
102067,0.06926703
102068,0.20378281
102069,0.10143879
102070,0.04981265
102071,0.051905084
102072,0.34627727
102073,0.10016537
102074,0.1817876
102075,0.104379036
102076,0.09420451
102077,0.17679353
102078,0.049658857
102079,0.2144359
102080,0.09722824
102081,0.10467285
102082,0.776887
102083,0.1117345
102084,0.08796945
102085,0.10029964
102086,0.28822201
102087,0.5632707
102088,0.1519404
102089,0.0928895
102090,0.6338221
102091,0.076225765
102092,0.051336277
102093,0.22486913
102094,0.22633424
102095,0.4101521
102096,0.14291556
102097,0.49118587
102098,0.06394528
102099,0.050151348
102100,0.15414834
102101,0.35784426
102102,0.06995676
102103,0.078601204
102104,0.14541297
102105,0.44448397
102106,0.150049
102107,0.10120541
102108,0.3609385
102109,0.4063693
102110,0.13884717
102111,0.6601042
102112,0.572464
102113,0.12966521
102114,0.2578052
102115,0.19412279
102116,0.37033352
102117,0.10806234
102118,0.052425858
102119,0.4620316
102120,0.38158843
102121,0.40067664
102122,0.1232743
102123,0.07938209
102124,0.088272944
102125,0.6100078
102126,0.110909045
102127,0.15318581
102128,0.17149797
102129,0.06548165
102130,0.15147336
102131,0.1080177
102132,0.049165774
102133,0.13013148
102134,0.1440835
102135,0.11406715
102136,0.10149348
102137,0.16369456
102138,0.054316096
102139,0.04864122
102140,0.2687028
102141,0.063677
102142,0.09296148
102143,0.33024427
102144,0.31698
102145,0.1419559
102146,0.08850591
102147,0.109856404
102148,0.13164411
102149,0.12010932
102150,0.5861573
102151,0.10757244
102152,0.1395224
102153,0.6851964
102154,0.29979444
102155,0.075703464
102156,0.09195312
102157,0.10127258
102158,0.722891
102159,0.5772954
102160,0.18926063
102161,0.13512501
102162,0.109694734
102163,0.2847696
102164,0.078526355
102165,0.12604496
102166,0.06065613
102167,0.20498188
102168,0.5426242
102169,0.08255199
102170,0.66217464
102171,0.17637175
102172,0.18584277
102173,0.09621585
102174,0.06583043
102175,0.36921236
102176,0.06345818
102177,0.24598007
102178,0.54484785
102179,0.1076624
102180,0.13905792
102181,0.044108782
102182,0.34248266
102183,0.11410133
102184,0.20502932
102185,0.052781947
102186,0.7696256
102187,0.15895055
102188,0.09155898
102189,0.16408485
102190,0.21369854
102191,0.052587505
102192,0.06885022
102193,0.15156214
102194,0.41678545
102195,0.070564926
102196,0.57406545
102197,0.1862914
102198,0.37641707
102199,0.67801297
102200,0.22433947
102201,0.15220338
102202,0.18488733
102203,0.25906318
102204,0.052423924
102205,0.6163222
102206,0.2522146
102207,0.16738759
102208,0.10707636
102209,0.0514663
102210,0.77723
102211,0.07215096
102212,0.20690806
102213,0.096289374
102214,0.63272834
102215,0.15692146
102216,0.2447026
102217,0.28682077
102218,0.22816384
102219,0.09526762
102220,0.10462339
102221,0.21907093
102222,0.10341596
102223,0.6014075
102224,0.36673775
102225,0.05324392
102226,0.06092507
102227,0.3117764
102228,0.10409438
102229,0.22642143
102230,0.5794938
102231,0.6405433
102232,0.049551316
102233,0.18692598
102234,0.06968301
102235,0.62361664
102236,0.054466564
102237,0.19853981
102238,0.05954893
102239,0.055590905
102240,0.08270257
102241,0.07469179
102242,0.20396188
102243,0.3045097
102244,0.31714007
102245,0.10837109
102246,0.2902806
102247,0.12406529
102248,0.10325532
102249,0.37138432
102250,0.080003545
102251,0.06481578
102252,0.20523861
102253,0.7337035
102254,0.4114839
102255,0.06931555
102256,0.14254995
102257,0.06705567
102258,0.1779577
102259,0.3313186
102260,0.11284793
102261,0.37432742
102262,0.10395623
102263,0.3348378
102264,0.439769
102265,0.27597487
102266,0.69116116
102267,0.10500962
102268,0.10683882
102269,0.083581775
102270,0.07797006
102271,0.05170469
102272,0.63625884
102273,0.28811347
102274,0.13171887
102275,0.1292525
102276,0.055274945
102277,0.118748784
102278,0.5339878
102279,0.1300706
102280,0.22419515
102281,0.10813476
102282,0.19921829
102283,0.0800218
102284,0.16913526
102285,0.41472018
102286,0.77303636
102287,0.27524883
102288,0.31354925
102289,0.12897082
102290,0.19688658
102291,0.13080211
102292,0.059260778
102293,0.10915091
102294,0.10138182
102295,0.15181391
102296,0.32203498
102297,0.40665352
102298,0.09213872
102299,0.05477021
102300,0.22573803
102301,0.302069
102302,0.10592383
102303,0.0501008
102304,0.3580736
102305,0.09828039
102306,0.072526336
102307,0.15066431
102308,0.059098855
102309,0.08369774
102310,0.094810784
102311,0.6166877
102312,0.05694661
102313,0.09142184
102314,0.076003656
102315,0.1868294
102316,0.112338476
102317,0.1903901
102318,0.56639427
102319,0.13423862
102320,0.049319502
102321,0.08294843
102322,0.20589875
102323,0.18526022
102324,0.16845268
102325,0.11378099
102326,0.37735015
102327,0.15746465
102328,0.15838094
102329,0.15768225
102330,0.12035224
102331,0.24162613
102332,0.052904222
102333,0.29317153
102334,0.1039525
102335,0.1520142
102336,0.20799153
102337,0.048742563
102338,0.09361098
102339,0.2696837
102340,0.14252685
102341,0.3817843
102342,0.2093529
102343,0.13681963
102344,0.18845451
102345,0.2456692
102346,0.25370002
102347,0.1719115
102348,0.27815142
102349,0.102775946
102350,0.11249314
102351,0.39954433
102352,0.579492
102353,0.056339674
102354,0.051299307
102355,0.07987257
102356,0.16936071
102357,0.056838397
102358,0.09092532
102359,0.6773022
102360,0.17091292
102361,0.52719563
102362,0.18700671
102363,0.42712837
102364,0.31274945
102365,0.09648066
102366,0.10315999
102367,0.08421127
102368,0.35228828
102369,0.3633742
102370,0.75803274
102371,0.47086844
102372,0.599563
102373,0.047819395
102374,0.16361642
102375,0.105586186
102376,0.050106086
102377,0.233259
102378,0.099979036
102379,0.05832741
102380,0.6162996
102381,0.06747358
102382,0.1327929
102383,0.078608595
102384,0.06779544
102385,0.09468994
102386,0.05489276
102387,0.06999452
102388,0.7377231
102389,0.08571927
102390,0.34011543
102391,0.17379849
102392,0.3862146
102393,0.11477554
102394,0.61219287
102395,0.10684544
102396,0.07603814
102397,0.052479286
102398,0.055116273
102399,0.05403243
102400,0.17727846
102401,0.59891325
102402,0.06475356
102403,0.070942484
102404,0.58264995
102405,0.39981037
102406,0.28182736
102407,0.6772204
102408,0.14436394
102409,0.23065539
102410,0.09533207
102411,0.7050412
102412,0.36105856
102413,0.12530243
102414,0.20247404
102415,0.4432959
102416,0.19820453
102417,0.09350055
102418,0.18558376
102419,0.24117343
102420,0.7059339
102421,0.56311893
102422,0.11886982
102423,0.6167513
102424,0.42957786
102425,0.050481588
102426,0.108231544
102427,0.15980023
102428,0.10144151
102429,0.44837162
102430,0.22029425
102431,0.07215096
102432,0.04667001
102433,0.16386193
102434,0.100390494
102435,0.19383019
102436,0.15712494
102437,0.0954838
102438,0.09564543
102439,0.30243376
102440,0.34467742
102441,0.64537436
102442,0.050460532
102443,0.21893637
102444,0.15414223
102445,0.14963561
102446,0.09771077
102447,0.053840693
102448,0.14564064
102449,0.13391948
102450,0.061485387
102451,0.13980868
102452,0.30373904
102453,0.11206149
102454,0.060508963
102455,0.20403479
102456,0.2785979
102457,0.6449137
102458,0.17966951
102459,0.16941707
102460,0.1409655
102461,0.118854515
102462,0.7096801
102463,0.12463523
102464,0.09883805
102465,0.16104785
102466,0.37205374
102467,0.75748694
102468,0.29182836
102469,0.19035895
102470,0.18555197
102471,0.062005177
102472,0.23120521
102473,0.21119928
102474,0.10441656
102475,0.1015807
102476,0.100534104
102477,0.18243809
102478,0.047875952
102479,0.06989835
102480,0.05115274
102481,0.16826555
102482,0.46618193
102483,0.06894717
102484,0.296327
102485,0.26592147
102486,0.3350249
102487,0.16725871
102488,0.051036965
102489,0.05235257
102490,0.1270427
102491,0.10996529
102492,0.18798028
102493,0.46700868
102494,0.63719785
102495,0.2853051
102496,0.22043556
102497,0.12898318
102498,0.21096274
102499,0.05327518
102500,0.06323425
102501,0.0465393
102502,0.4589406
102503,0.6605745
102504,0.22040054
102505,0.28456047
102506,0.06765498
102507,0.05173569
102508,0.11109282
102509,0.13847533
102510,0.052895993
102511,0.055468354
102512,0.11112004
102513,0.46349475
102514,0.35219923
102515,0.4019723
102516,0.08524261
102517,0.12227131
102518,0.18029842
102519,0.10957196
102520,0.10583362
102521,0.1359522
102522,0.09812784
102523,0.30524856
102524,0.2852851
102525,0.49260893
102526,0.088256635
102527,0.048494615
102528,0.09121263
102529,0.07674529
102530,0.08710965
102531,0.16642973
102532,0.64937127
102533,0.14142473
102534,0.10268755
102535,0.6533167
102536,0.1418776
102537,0.14831834
102538,0.08404396
102539,0.32876706
102540,0.0636697
102541,0.0827302
102542,0.09787066
102543,0.3646754
102544,0.06150195
102545,0.48961407
102546,0.15544027
102547,0.09465962
102548,0.21398668
102549,0.39440346
102550,0.14734772
102551,0.09624726
102552,0.050722986
102553,0.36355332
102554,0.053079583
102555,0.32569256
102556,0.13117959
102557,0.10783446
102558,0.08237011
102559,0.36104554
102560,0.6506315
102561,0.091474555
102562,0.3555136
102563,0.5140956
102564,0.10290277
102565,0.12416822
102566,0.15013443
102567,0.2582441
102568,0.41210476
102569,0.08841388
102570,0.051467676
102571,0.56415737
102572,0.05358079
102573,0.082107455
102574,0.05300579
102575,0.055557832
102576,0.13886048
102577,0.09629576
102578,0.5732241
102579,0.10984799
102580,0.71445096
102581,0.051172838
102582,0.19865482
102583,0.53039134
102584,0.17138958
102585,0.2877613
102586,0.7969653
102587,0.08542414
102588,0.74418193
102589,0.26229
102590,0.08672814
102591,0.45239082
102592,0.1630947
102593,0.331545
102594,0.13404843
102595,0.049107313
102596,0.3160802
102597,0.051677436
102598,0.155147
102599,0.7713326
102600,0.6176951
102601,0.2341205
102602,0.2707241
102603,0.12528245
102604,0.10185242
102605,0.30555883
102606,0.049812503
102607,0.055415455
102608,0.09586463
102609,0.05664426
102610,0.17396453
102611,0.23275594
102612,0.094317466
102613,0.56959075
102614,0.2921815
102615,0.09471632
102616,0.07040171
102617,0.054403186
102618,0.08027968
102619,0.075886905
102620,0.23202065
102621,0.18151139
102622,0.11174241
102623,0.07827534
102624,0.11784232
102625,0.08930421
102626,0.13035962
102627,0.092928804
102628,0.4927424
102629,0.089698076
102630,0.58460534
102631,0.41652197
102632,0.1341022
102633,0.06855412
102634,0.234092
102635,0.055747755
102636,0.12445439
102637,0.053587403
102638,0.12773323
102639,0.3434888
102640,0.0510019
102641,0.21025084
102642,0.6468886
102643,0.5917845
102644,0.3317222
102645,0.09402576
102646,0.09432145
102647,0.20685425
102648,0.06758614
102649,0.40509233
102650,0.113168
102651,0.30848357
102652,0.3170307
102653,0.5744518
102654,0.140909
102655,0.17586346
102656,0.08338871
102657,0.14700063
102658,0.23247166
102659,0.51180625
102660,0.11595554
102661,0.09350502
102662,0.73279864
102663,0.608979
102664,0.100562304
102665,0.39926824
102666,0.14699991
102667,0.111906596
102668,0.08070706
102669,0.06118546
102670,0.07304335
102671,0.6030926
102672,0.11454007
102673,0.111441486
102674,0.13350569
102675,0.13181032
102676,0.19599703
102677,0.16456257
102678,0.114915
102679,0.15815414
102680,0.18729515
102681,0.066543154
102682,0.13833885
102683,0.24960622
102684,0.08935492
102685,0.09480952
102686,0.15127987
102687,0.053944197
102688,0.6927945
102689,0.38123187
102690,0.20073894
102691,0.5363065
102692,0.12743571
102693,0.051323146
102694,0.13063902
102695,0.5582115
102696,0.07237163
102697,0.114501685
102698,0.24602546
102699,0.09488326
102700,0.5381556
102701,0.36386067
102702,0.5784669
102703,0.24879359
102704,0.110684484
102705,0.20476885
102706,0.27924648
102707,0.15571006
102708,0.3820431
102709,0.053453356
102710,0.13733482
102711,0.13139115
102712,0.16372181
102713,0.7711303
102714,0.10600854
102715,0.46630895
102716,0.3994606
102717,0.16357897
102718,0.37433645
102719,0.13916835
102720,0.107437134
102721,0.117612906
102722,0.09502043
102723,0.092135735
102724,0.31537703
102725,0.053006005
102726,0.11372012
102727,0.40354952
102728,0.05587158
102729,0.108318396
102730,0.21299885
102731,0.143627
102732,0.21428548
102733,0.34147885
102734,0.77762824
102735,0.060141232
102736,0.11165046
102737,0.25110134
102738,0.105924666
102739,0.16971949
102740,0.12019639
102741,0.188179
102742,0.413151
102743,0.4699147
102744,0.1846918
102745,0.0869109
102746,0.32150796
102747,0.051030155
102748,0.106298864
102749,0.05131732
102750,0.07177578
102751,0.46996745
102752,0.14624932
102753,0.20775524
102754,0.10936725
102755,0.3287313
102756,0.09483547
102757,0.2628483
102758,0.05508957
102759,0.5957538
102760,0.51435745
102761,0.16750118
102762,0.06626197
102763,0.07340426
102764,0.30145305
102765,0.47543865
102766,0.06156553
102767,0.45802295
102768,0.5381638
102769,0.5631082
102770,0.059050724
102771,0.07649306
102772,0.060641855
102773,0.11399321
102774,0.7063357
102775,0.061173066
102776,0.18234836
102777,0.10335667
102778,0.13192627
102779,0.20510384
102780,0.8026118
102781,0.20254904
102782,0.21731456
102783,0.3660955
102784,0.08587848
102785,0.41090652
102786,0.053403005
102787,0.1683517
102788,0.07073985
102789,0.047388773
102790,0.2529409
102791,0.17657796
102792,0.48440522
102793,0.057441622
102794,0.22982286
102795,0.07606196
102796,0.06611303
102797,0.15040615
102798,0.16345331
102799,0.34742612
102800,0.21265522
102801,0.083403945
102802,0.68767095
102803,0.078556225
102804,0.096711956
102805,0.11761458
102806,0.04809196
102807,0.056625098
102808,0.16660233
102809,0.12608302
102810,0.16036174
102811,0.059009943
102812,0.06652178
102813,0.18151334
102814,0.2607626
102815,0.6973773
102816,0.08320246
102817,0.0738147
102818,0.32092467
102819,0.36414093
102820,0.105246276
102821,0.14793389
102822,0.22069272
102823,0.16905071
102824,0.14772949
102825,0.6121727
102826,0.5855441
102827,0.05525518
102828,0.07941937
102829,0.112523936
102830,0.077117495
102831,0.2554286
102832,0.19983687
102833,0.06788369
102834,0.10999253
102835,0.44748312
102836,0.08080881
102837,0.0947202
102838,0.54962784
102839,0.3566668
102840,0.07828723
102841,0.1774505
102842,0.17916964
102843,0.095256016
102844,0.47740546
102845,0.08726449
102846,0.06348113
102847,0.37535554
102848,0.60520226
102849,0.63593346
102850,0.104957804
102851,0.47722346
102852,0.67019683
102853,0.35210663
102854,0.08787671
102855,0.057515398
102856,0.13106085
102857,0.52187717
102858,0.3692977
102859,0.25155398
102860,0.112738736
102861,0.1459165
102862,0.09829908
102863,0.44371065
102864,0.16162613
102865,0.060739987
102866,0.10113556
102867,0.11714653
102868,0.19530374
102869,0.26270092
102870,0.31079194
102871,0.77353424
102872,0.05187287
102873,0.05771158
102874,0.26326725
102875,0.053752042
102876,0.11597355
102877,0.35191524
102878,0.24575825
102879,0.11213028
102880,0.056523602
102881,0.12538923
102882,0.2224646
102883,0.052436363
102884,0.121375
102885,0.057988975
102886,0.11174241
102887,0.3985829
102888,0.14566597
102889,0.2986561
102890,0.12396404
102891,0.37566242
102892,0.06867247
102893,0.1427829
102894,0.16335362
102895,0.30585283
102896,0.18438405
102897,0.1708311
102898,0.12787546
102899,0.20190465
102900,0.14149028
102901,0.27047667
102902,0.046905834
102903,0.102029696
102904,0.16577782
102905,0.07630079
102906,0.19009909
102907,0.21845575
102908,0.10165111
102909,0.10922639
102910,0.05130041
102911,0.11440388
102912,0.04781107
102913,0.13625568
102914,0.07113508
102915,0.06329559
102916,0.10804536
102917,0.29027966
102918,0.09295742
102919,0.12827647
102920,0.38337666
102921,0.14439783
102922,0.17287855
102923,0.6822569
102924,0.5367304
102925,0.09744542
102926,0.05605929
102927,0.070871115
102928,0.15653668
102929,0.06973409
102930,0.077805676
102931,0.16547696
102932,0.38623092
102933,0.28820634
102934,0.6875838
102935,0.28419745
102936,0.1806758
102937,0.07265878
102938,0.06502906
102939,0.17823884
102940,0.066180676
102941,0.14198782
102942,0.29012334
102943,0.07491246
102944,0.10295313
102945,0.1690687
102946,0.06732844
102947,0.71489835
102948,0.19474451
102949,0.5561242
102950,0.09091977
102951,0.53110784
102952,0.725002
102953,0.10853775
102954,0.10754074
102955,0.4446678
102956,0.05013242
102957,0.15718146
102958,0.4674958
102959,0.07563395
102960,0.07242426
102961,0.42387095
102962,0.056053523
102963,0.16984548
102964,0.090278864
102965,0.26329756
102966,0.21657334
102967,0.65724456
102968,0.10144857
102969,0.06439633
102970,0.31083125
102971,0.11465038
102972,0.7228716
102973,0.78905874
102974,0.6141566
102975,0.052306775
102976,0.25984693
102977,0.09461198
102978,0.6400533
102979,0.47196215
102980,0.15648979
102981,0.24198858
102982,0.13892142
102983,0.05543129
102984,0.3067405
102985,0.18457381
102986,0.12378944
102987,0.13070576
102988,0.10069155
102989,0.107829265
102990,0.16993931
102991,0.13540082
102992,0.42356285
102993,0.675526
102994,0.7062003
102995,0.06970081
102996,0.17400438
102997,0.103432804
102998,0.049430355
102999,0.060780235
103000,0.16319785
103001,0.13299197
103002,0.1105566
103003,0.21542774
103004,0.41083074
103005,0.60653365
103006,0.55103105
103007,0.08450875
103008,0.10527927
103009,0.09183496
103010,0.15312494
103011,0.15986496
103012,0.20372604
103013,0.22626348
103014,0.05021377
103015,0.21988247
103016,0.45460728
103017,0.38126993
103018,0.2786505
103019,0.058814727
103020,0.08957541
103021,0.05523263
103022,0.6119798
103023,0.06822599
103024,0.14640108
103025,0.10195065
103026,0.39681467
103027,0.22342448
103028,0.14375891
103029,0.16159691
103030,0.120965794
103031,0.053315055
103032,0.07478432
103033,0.054855313
103034,0.13678713
103035,0.4532705
103036,0.21655402
103037,0.08954009
103038,0.21073546
103039,0.17133659
103040,0.44874147
103041,0.06405707
103042,0.17567724
103043,0.13806829
103044,0.16840313
103045,0.2088623
103046,0.113358855
103047,0.24814573
103048,0.17251419
103049,0.5572557
103050,0.6533429
103051,0.07992591
103052,0.16369648
103053,0.049225338
103054,0.112299964
103055,0.06780896
103056,0.092204645
103057,0.40117222
103058,0.7858505
103059,0.4431146
103060,0.56069714
103061,0.7025334
103062,0.30248165
103063,0.40198004
103064,0.1387488
103065,0.14330386
103066,0.05619803
103067,0.1174297
103068,0.226422
103069,0.17363028
103070,0.7926187
103071,0.3105566
103072,0.17894344
103073,0.053185336
103074,0.1273504
103075,0.22238265
103076,0.07922288
103077,0.17767246
103078,0.05355642
103079,0.5454875
103080,0.16220172
103081,0.48075238
103082,0.23408622
103083,0.14335133
103084,0.25761554
103085,0.10645607
103086,0.0717402
103087,0.15702513
103088,0.14747494
103089,0.06918514
103090,0.7173593
103091,0.05653604
103092,0.116369605
103093,0.1502823
103094,0.5965811
103095,0.24115512
103096,0.2810461
103097,0.39903748
103098,0.089151345
103099,0.08051543
103100,0.05884014
103101,0.62970275
103102,0.3398789
103103,0.22039585
103104,0.047225516
103105,0.09933293
103106,0.2368
103107,0.04998606
103108,0.05192933
103109,0.054262683
103110,0.25656146
103111,0.0593854
103112,0.06550568
103113,0.10854081
103114,0.05416901
103115,0.059005022
103116,0.62172544
103117,0.5384969
103118,0.25135353
103119,0.13862081
103120,0.16264619
103121,0.6892749
103122,0.114915624
103123,0.07043149
103124,0.101165086
103125,0.17637359
103126,0.27612466
103127,0.15092698
103128,0.058565903
103129,0.14720574
103130,0.060559705
103131,0.08528619
103132,0.11454007
103133,0.047469806
103134,0.43283746
103135,0.07126409
103136,0.08744063
103137,0.08483063
103138,0.4361638
103139,0.053218376
103140,0.6464548
103141,0.06063108
103142,0.073123895
103143,0.09561325
103144,0.21240298
103145,0.18382652
103146,0.16858192
103147,0.56934047
103148,0.107557684
103149,0.056028012
103150,0.16141494
103151,0.22820781
103152,0.34391126
103153,0.09372204
103154,0.55325
103155,0.42712784
103156,0.050676506
103157,0.17858407
103158,0.15785946
103159,0.3211793
103160,0.052295655
103161,0.06885401
103162,0.10772359
103163,0.3875157
103164,0.052769337
103165,0.100011215
103166,0.77010065
103167,0.1803501
103168,0.43117854
103169,0.64316195
103170,0.0537643
103171,0.052602746
103172,0.699925
103173,0.5748731
103174,0.22637412
103175,0.06792495
103176,0.26666746
103177,0.3818439
103178,0.1526899
103179,0.1813369
103180,0.59303313
103181,0.073441446
103182,0.07592856
103183,0.07058526
103184,0.14258204
103185,0.05822193
103186,0.09904145
103187,0.4912579
103188,0.6788373
103189,0.054723214
103190,0.3960634
103191,0.05360932
103192,0.11863319
103193,0.3306371
103194,0.06017527
103195,0.05897702
103196,0.40069044
103197,0.33091676
103198,0.14099514
103199,0.2093563
103200,0.5281186
103201,0.13190298
103202,0.1347138
103203,0.49769792
103204,0.2670406
103205,0.12121417
103206,0.049447104
103207,0.19858965
103208,0.111713275
103209,0.12580122
103210,0.0556821
103211,0.04771324
103212,0.07217279
103213,0.085682906
103214,0.14252417
103215,0.05545178
103216,0.18761234
103217,0.13604604
103218,0.14498505
103219,0.096032195
103220,0.4264195
103221,0.16539405
103222,0.17788592
103223,0.716927
103224,0.05133189
103225,0.19510047
103226,0.121981196
103227,0.08834331
103228,0.6207258
103229,0.08524261
103230,0.079751365
103231,0.5865774
103232,0.6640536
103233,0.16277312
103234,0.047379848
103235,0.08243186
103236,0.77861464
103237,0.06805379
103238,0.05131776
103239,0.10264479
103240,0.1293969
103241,0.3616329
103242,0.413331
103243,0.09857558
103244,0.05692183
103245,0.4850914
103246,0.07265883
103247,0.06417932
103248,0.1231175
103249,0.7831491
103250,0.092312224
103251,0.052652515
103252,0.32161155
103253,0.6259451
103254,0.15685911
103255,0.061208032
103256,0.061332587
103257,0.048637815
103258,0.19199182
103259,0.07297322
103260,0.09722112
103261,0.06444184
103262,0.4646376
103263,0.066792294
103264,0.33324632
103265,0.20066212
103266,0.26810515
103267,0.054360677
103268,0.06701181
103269,0.08316125
103270,0.074666955
103271,0.6177631
103272,0.207448
103273,0.104844704
103274,0.09701182
103275,0.29221755
103276,0.18634321
103277,0.52661246
103278,0.06634583
103279,0.06608189
103280,0.2593216
103281,0.2857582
103282,0.14446567
103283,0.6080803
103284,0.07498494
103285,0.28490096
103286,0.101504765
103287,0.16733892
103288,0.07964498
103289,0.065025225
103290,0.79376465
103291,0.047371317
103292,0.29700568
103293,0.11117633
103294,0.057125192
103295,0.1657735
103296,0.06853489
103297,0.29744852
103298,0.05522738
103299,0.07509966
103300,0.77062327
103301,0.13472539
103302,0.06111033
103303,0.5162563
103304,0.13800459
103305,0.17326827
103306,0.053710677
103307,0.1378084
103308,0.053743973
103309,0.16750474
103310,0.258412
103311,0.36633965
103312,0.08921791
103313,0.08998158
103314,0.083385855
103315,0.106039695
103316,0.29246676
103317,0.05395163
103318,0.09625778
103319,0.6741793
103320,0.18427366
103321,0.4497633
